어장명,정점,위도,경도,어장종류,년도,월,일,기상,수심(m),수온(표),수온(저),수온(차이),염분(저),Ph(저),DO(저),COD(저),NH4-N(저),NO3-N(저),NO2-N(저),DIN(저),TN(저),DIP(저),TP(저),SIO2-SI(저),CHL-A(저),SS(저),투명도,,
진해만,27,34.9616666666667,128.571944444444,패류,2011,4,9,-,23,9.69,9.03,0.66,33.41,8.12,8.87,1.34,0.004,0.002,0.001,0.007,0.175,0.004,0.016,0.019,6.6,3.35,4.5,,
진해만,28,34.9925,128.608055555556,패류,2011,4,9,-,18,9.68,9.77,0.0899999999999999,33.13,8.14,9.33,1.26,0.002,0.001,0,0.003,0.103,0.003,0.017,0.026,3.83,3.05,4.3,,
진해만,29,35.0225,128.620277777778,패류,2011,4,9,-,22,10.45,10.24,0.209999999999999,33.39,8.17,9.47,1.29,0.011,0,0.001,0.012,0.104,0.001,0.02,0.007,6.65,3.5,5.9,,
진해만,30,35.0363888888889,128.662777777778,패류,2011,4,9,-,19,10.89,10.42,0.470000000000001,33.46,8.22,9.58,1.73,0.011,0.002,0.001,0.013,0.116,0.002,0.013,0.007,7.4,4.3,4.6,,
진해만,31,34.9716666666667,128.624722222222,패류,2011,4,9,-,15,11.06,9.4,1.66,33.32,8.09,9.08,1.39,0.015,0.001,0.001,0.017,0.061,0.005,0.018,0.083,4.55,3,5.9,,
진해만,12,35.0605555555556,128.659722222222,패류,2011,4,8,-,26,10.33,10.17,0.16,33.49,8.21,9.54,0.81,0.003,0.002,0.001,0.007,0.161,0.002,0.021,0.018,9.94,5.4,4.2,,
진해만,13,35.0527777777778,128.585277777778,패류,2011,4,8,-,18,10.07,9.74,0.33,33.43,8.18,9.71,0.95,0.003,0,0.002,0.005,0.39,0.003,0.043,0.023,10.76,4.65,4.4,,
진해만,14,35.0955555555556,128.536666666667,패류,2011,4,8,-,13,10.57,8.95,1.62,33.44,8.12,8.96,1.44,0.016,0.002,0.001,0.02,0.231,0.003,0.022,0.011,8.45,3.9,5.9,,
진해만,15,35.0838888888889,128.491944444444,패류,2011,4,8,-,15,12.06,8.83,3.23,33.12,8.21,9.05,1.1,0.007,0.001,0.001,0.009,0.183,0.001,0.023,0.014,5.95,3.1,3.6,,
진해만,16,35.0652777777778,128.523888888889,패류,2011,4,8,-,18,11.04,8.51,2.53,33.19,8.23,9.2,1.19,0.003,0.001,0,0.004,0.206,0.004,0.021,0.023,6.01,2.95,5,,
진해만,17,35.0491666666667,128.49,패류,2011,4,8,-,16.4,10.26,8.65,1.61,33.31,8.18,9.15,0.94,0.004,0.002,0,0.007,0.196,0.002,0.022,0.022,5.82,2.65,6.2,,
진해만,18,35.0419444444445,128.541111111111,패류,2011,4,8,-,19,10.21,8.54,1.67,33.24,8.18,9.29,1.26,0.004,0.001,0,0.005,0.225,0.002,0.021,0.036,6.28,3.2,6.3,,
진해만,19,34.9905555555556,128.509444444444,패류,2011,4,8,-,23,10.19,7.95,2.24,33.16,8.12,8.53,0.97,0.004,0.001,0.001,0.006,0.186,0.003,0.022,0.095,5.98,2.8,7.1,,
진해만,20,34.9880555555556,128.453888888889,패류,2011,4,8,-,18,10.87,8.27,2.6,33.3,8.14,8.94,1.23,0.003,0.002,0,0.005,0.198,0.005,0.025,0.104,5.04,3,5.3,,
진해만,21,34.9686111111111,128.458055555556,패류,2011,4,8,-,19,10.23,8.31,1.92,33.3,8.13,9.44,0.97,0.006,0,0.001,0.006,0.165,0.006,0.025,0.157,4.16,2.65,6.1,,
진해만,22,34.9516666666667,128.453888888889,패류,2011,4,8,-,17.1,10.06,8.62,1.44,33.34,8.07,8.66,2.11,0.004,0,0.001,0.005,0.308,0.007,0.05,0.257,13.68,11.55,6.2,,
진해만,23,34.9122222222222,128.433333333333,패류,2011,4,8,-,13,10.93,9.43,1.5,33.81,8.11,9.2,1.65,0.004,0,0.001,0.004,0.198,0.006,0.02,0.288,5.67,3.4,4.5,,
진해만,24,34.9266666666667,128.5025,패류,2011,4,8,-,12,11.13,10.07,1.06,33.43,8.19,8.66,1.39,0.004,0,0.001,0.005,0.151,0.008,0.017,0.199,5.94,3.5,6.4,,
진해만,25,34.9230555555556,128.604722222222,패류,2011,4,8,-,13,9.22,8.55,0.67,33.27,8.09,8.98,1.58,0.027,0.006,0.001,0.034,0.277,0.008,0.024,0.069,9.79,3.8,1.5,,
진해만,26,34.9258333333333,128.565833333333,패류,2011,4,8,-,18,9.3,8.28,1.02,33.48,8.11,8.2,1.16,0.013,0,0.001,0.014,0.193,0.006,0.023,0.113,8.66,2.95,3.6,,
여자만,20,34.7841666666667,127.488333333333,패류,2011,4,8,-,8.7,12.32,11.66,0.66,32.67,8.14,8.44,0.86,0.008,0,0.001,0.009,0.138,0.006,0.035,0.085,2.09,22.2,1.2,,
여자만,21,34.7644444444444,127.453888888889,패류,2011,4,8,-,4.8,12.93,12.61,0.32,33.09,8.11,7.93,0.96,0.007,0,0.001,0.008,0.115,0.007,0.044,0.068,2.01,29.2,0.7,,
여자만,23,34.765,127.525,패류,2011,4,8,-,6,12.02,11.24,0.779999999999999,33.22,8.1,8.28,0.41,0.015,0.004,0.001,0.02,0.121,0.008,0.025,0.137,1.53,26.2,2,,
여자만,24,34.7238888888889,127.525277777778,패류,2011,4,8,-,8.3,11.27,10.63,0.639999999999999,33.64,8.13,8.52,0.32,0.011,0.008,0.001,0.02,0.112,0.007,0.029,0.125,1.96,26.4,1.2,,
여자만,25,34.7227777777778,127.491111111111,패류,2011,4,8,-,7.9,11.56,11.02,0.540000000000001,33.43,8.15,8.34,0.55,0.009,0.005,0.001,0.015,0.115,0.006,0.034,0.072,2.61,27.6,0.8,,
여자만,26,34.7225,127.452222222222,패류,2011,4,8,-,7.5,12.7,10.86,1.84,33.72,8.13,8.4,0.66,0.018,0.001,0.001,0.02,0.114,0.007,0.038,0.075,2.12,31.4,1.2,,
여자만,27,34.6811111111111,127.486666666667,패류,2011,4,8,-,10.6,11,10.69,0.310000000000001,33.83,8.15,8.46,0.51,0.018,0.006,0.001,0.026,0.068,0.009,0.022,0.108,1.73,26.2,0.9,,
여자만,28,34.6783333333333,127.527222222222,패류,2011,4,8,-,11.8,11.97,10.47,1.5,33.93,8.15,8.71,0.51,0.022,0.013,0.001,0.035,0.078,0.01,0.023,0.136,1.15,29.6,1.2,,
진해만,1,35.2094444444444,128.586944444444,패류,2011,4,7,-,5.2,10.95,10.48,0.469999999999999,32.85,8.28,9.32,1.29,0.088,0.03,0.005,0.124,0.459,0.01,0.045,0.067,5.72,4.6,3.2,,
진해만,2,35.1783333333333,128.589166666667,패류,2011,4,7,-,10,10.44,9.38,1.06,33.12,8.23,8.91,1.18,0.049,0.011,0.003,0.064,0.383,0.008,0.041,0.075,5.46,12.05,3.4,,
진해만,3,35.1286111111111,128.617777777778,패류,2011,4,7,-,14,10.7,9.74,0.959999999999999,33.33,8.24,9.06,1.19,0.013,0.001,0.002,0.017,0.275,0.002,0.027,0.018,11.14,4.1,4.1,,
진해만,4,35.1027777777778,128.638055555556,패류,2011,4,7,-,10,10.74,10.05,0.69,33.67,8.27,10.18,0.9,0.006,0.001,0.002,0.01,0.193,0,0.02,0.006,9.87,4.7,3.3,,
진해만,5,35.14,128.688888888889,패류,2011,4,7,-,6,12.28,10.22,2.06,33.51,8.33,10.83,1.27,0.001,0.002,0.001,0.004,0.295,0,0.026,0.019,11.29,4.2,3.1,,
진해만,6,35.1097222222222,128.684722222222,패류,2011,4,7,-,11,10.55,10.14,0.41,33.49,8.24,10.38,1.02,0.007,0.001,0.001,0.008,0.263,0,0.027,0.025,10.31,4.8,3,,
진해만,7,35.0888888888889,128.701111111111,패류,2011,4,7,-,15.4,11.04,10.28,0.76,33.57,8.22,9.9,0.66,0.005,0.002,0.001,0.008,0.188,0.002,0.023,0.01,9.87,4.7,3.3,,
진해만,8,35.0758333333333,128.735555555556,패류,2011,4,7,-,27,10.57,10.29,0.280000000000001,33.61,8.22,9.7,1.05,0.005,0.004,0.001,0.01,0.213,0.003,0.024,0.007,10.09,5.3,3.2,,
진해만,9,35.0444444444444,128.777222222222,패류,2011,4,7,-,16,12.15,11.06,1.09,33.87,8.24,9.34,0.89,0.009,0.028,0.002,0.038,0.175,0.003,0.019,0.075,10.09,5.35,3.2,,
가막만,1,34.7272222222222,127.667777777778,패류,2011,4,7,-,10.5,12.3,10.2,2.1,34.05,8.3,8.77,0.42,0.016,0.006,0.001,0.023,0.115,0.012,0.017,0.438,0.91,3.8,3,,
가막만,2,34.7155555555556,127.6525,패류,2011,4,7,-,10.6,12,10.09,1.91,34.06,8.33,9.23,0.39,0.003,0.004,0.001,0.007,0.073,0.005,0.009,0.047,1,3.4,2.8,,
가막만,3,34.7161111111111,127.683888888889,패류,2011,4,7,-,10.3,11.83,10.65,1.18,34.15,8.32,9.03,0.28,0.001,0.001,0.001,0.004,0.066,0.006,0.01,0.051,0.51,4.6,2.1,,
가막만,4,34.7141666666667,127.715555555556,패류,2011,4,7,-,4.6,11.48,11.29,0.190000000000001,33.95,8.3,8.21,0.25,0.011,0.001,0.001,0.012,0.097,0.009,0.015,0.094,1.36,7.8,1.6,,
가막만,5,34.7141666666667,127.738611111111,패류,2011,4,7,-,6.5,11.3,11.67,0.369999999999999,33.84,8.32,8.26,0.2,0.014,0.007,0.002,0.023,0.102,0.007,0.016,0.098,1.37,9.8,1.5,,
가막만,6,34.6886111111111,127.741111111111,패류,2011,4,7,-,5.8,11.48,11.47,0.0099999999999997,34.04,8.3,8.7,0.9,0.002,0.005,0.001,0.007,0.081,0.004,0.02,0.062,2.34,17.2,0.9,,
가막만,7,34.6905555555556,127.712222222222,패류,2011,4,7,-,7.7,11.45,11.04,0.41,34.19,8.32,8.7,0.61,0.007,0.004,0.001,0.011,0.092,0.003,0.023,0.058,2.64,16.8,1.1,,
가막만,8,34.69,127.685,패류,2011,4,7,-,7.4,11.4,11.06,0.34,34.17,8.33,8.92,0.61,0.002,0.004,0,0.007,0.084,0.004,0.024,0.043,2.25,20,1.2,,
가막만,9,34.6891666666667,127.6525,패류,2011,4,7,-,8.2,11.15,10.7,0.450000000000001,34.04,8.34,9.28,0.6,0.001,0.003,0.002,0.006,0.084,0.004,0.02,0.033,1.36,14,3.1,,
가막만,10,34.6613888888889,127.6525,패류,2011,4,7,-,6.8,11.47,11.24,0.23,34.23,8.32,8.84,0.25,0,0.003,0.002,0.005,0.089,0.005,0.022,0.141,2.59,15.2,1.3,,
가막만,11,34.6625,127.685,패류,2011,4,7,-,6.3,11.13,11.12,0.0100000000000016,34.22,8.31,8.68,0.31,0.003,0.006,0.001,0.011,0.076,0.006,0.027,0.119,2.68,25,1.6,,
가막만,12,34.6608333333333,127.713888888889,패류,2011,4,7,-,6.9,11.22,11.12,0.100000000000001,34.23,8.3,8.6,0.61,0.004,0.005,0.002,0.01,0.074,0.006,0.023,0.12,2.38,21,0.8,,
가막만,13,34.625,127.711666666667,패류,2011,4,7,-,9,10.97,10.95,0.0200000000000014,34.26,8.31,8.64,0.23,0.007,0.023,0.001,0.031,0.088,0.01,0.023,0.154,1.26,19.8,0.9,,
가막만,14,34.6255555555556,127.681111111111,패류,2011,4,7,-,10.9,10.94,10.92,0.0199999999999996,34.32,8.32,8.83,0.28,0.008,0.024,0.002,0.034,0.087,0.01,0.026,0.137,1.76,16.8,0,,
가막만,15,34.625,127.651944444444,패류,2011,4,7,-,7.8,11.26,10.89,0.369999999999999,34.29,8.31,8.68,0.23,0.007,0.024,0.002,0.032,0.09,0.009,0.027,0.137,1.52,18.8,1.2,,
가막만,16,34.6063888888889,127.682777777778,패류,2011,4,7,-,34,11.02,10.87,0.15,34.28,8.31,9.72,0.39,0.008,0.025,0.002,0.034,0.127,0.01,0.033,0.146,1.82,26.6,1.1,,
가막만,19,34.6016666666667,127.735833333333,어류,2011,4,7,-,6.6,10.99,10.94,0.0500000000000007,34.28,8.35,8.32,0.53,0.01,0.023,0.002,0.035,0.092,0.011,0.026,0.154,1.3,18.6,0.8,,
기장,1,35.3188888888889,129.286666666667,해조류,2011,4,6,-,14,13.72,12.17,1.55,34.52,8.23,8.75,2.13,0.008,0.037,0.004,0.049,0.166,0.006,0.028,0.116,7.25,10.6,2.5,,
기장,2,35.3083333333333,129.3,해조류,2011,4,6,-,35,12.74,12.02,0.720000000000001,34.53,8.24,8.44,1.77,0.01,0.029,0.005,0.044,0.146,0.01,0.026,0.105,5.28,5.25,2.8,,
기장,3,35.2961111111111,129.319722222222,해조류,2011,4,6,-,37,12.51,11.94,0.57,34.53,8.26,8.31,2.76,0.013,0.046,0.006,0.065,0.223,0.009,0.043,0.131,7.77,13.8,3.8,,
기장,4,35.2527777777778,129.273333333333,해조류,2011,4,6,-,33,12.49,12.05,0.44,34.54,8.21,8.4,2.45,0.017,0.035,0.004,0.056,0.23,0.006,0.042,0.076,9.27,20.3,2.3,,
기장,5,35.2466666666667,129.288888888889,해조류,2011,4,6,-,34,12.64,11.79,0.850000000000001,34.5,8.24,8.4,1.95,0.015,0.046,0.004,0.065,0.203,0.009,0.037,0.125,6.5,13.9,4.3,,
기장,6,35.2427777777778,129.303888888889,해조류,2011,4,6,-,33,13.35,11.6,1.75,34.51,8.26,8.5,3.06,0.011,0.048,0.004,0.064,0.22,0.01,0.035,0.145,3.14,18.65,6.2,,
기장,7,35.2158333333333,129.255277777778,해조류,2011,4,6,-,30,12.37,11.97,0.399999999999999,34.52,8.22,8.55,1.89,0.008,0.035,0.003,0.047,0.246,0.006,0.051,0.078,9.79,28.7,2.9,,
기장,8,35.2066666666667,129.268611111111,해조류,2011,4,6,-,61,12.81,11.74,1.07,34.5,8.2,8.54,2.74,0.012,0.046,0.004,0.062,0.211,0.01,0.035,0.129,5.53,18.35,4.5,,
기장,9,35.1858333333333,129.278611111111,해조류,2011,4,6,-,80,12.89,11.64,1.25,34.51,8.28,8.47,2.23,0.01,0.046,0.006,0.063,0.185,0.009,0.027,0.209,2.66,13.95,5.8,,
고흥,32,34.5016666666667,127.415,패류,2011,4,6,-,3.6,12.67,10.69,1.98,34.21,8.27,8.09,0.74,0.012,0.03,0.003,0.045,0.167,0.012,0.077,0.239,2.84,66,0.8,,
득량만,33,34.7027777777778,127.220833333333,패류,2011,4,6,-,8.3,12.14,10.51,1.63,33.09,8.26,8.32,0.7,0.015,0.007,0.001,0.023,0.108,0.007,0.027,0.168,1.87,27.2,1.5,,
득량만,34,34.6786111111111,127.197222222222,패류,2011,4,6,-,9.5,11.06,10.23,0.83,33.43,8.28,8.92,0.57,0.012,0.006,0.001,0.018,0.077,0.006,0.016,0.118,1.81,16,1.6,,
득량만,35,34.6791666666667,127.158055555556,패류,2011,4,6,-,4.1,11.06,10.6,0.460000000000001,33.36,8.27,8.19,0.75,0.01,0.007,0.001,0.017,0.093,0.007,0.026,0.128,2.35,46,0.8,,
득량만,36,34.6780555555556,127.118611111111,패류,2011,4,6,-,3.5,13.11,11.56,1.55,33.47,8.25,7.92,0.53,0.01,0.004,0.001,0.015,0.149,0.012,0.03,0.177,1.37,18.4,0.9,,
득량만,37,34.6311111111111,127.075555555556,패류,2011,4,6,-,5.8,10.87,10.73,0.139999999999999,33.55,8.27,8.03,0.91,0.008,0.005,0.001,0.014,0.295,0.007,0.035,0.129,1.04,17.4,1.1,,
득량만,38,34.6302777777778,127.116944444444,패류,2011,4,6,-,8.5,11.77,10.01,1.76,33.66,8.31,8.89,0.64,0.011,0.005,0,0.017,0.082,0.006,0.027,0.08,1.74,18.4,1.7,,
득량만,39,34.6302777777778,127.1575,패류,2011,4,6,-,11,11.27,9.99,1.28,33.82,8.31,9.13,0.52,0.01,0.001,0.001,0.012,0.08,0.008,0.022,0.105,2,22,1.8,,
득량만,40,34.5772222222222,127.086944444444,패류,2011,4,6,-,10.1,11.54,9.89,1.65,33.88,8.34,9.14,0.6,0.007,0.008,0,0.015,0.103,0.007,0.031,0.074,2.66,27.4,1.1,,
득량만,41,34.5780555555556,127.035277777778,패류,2011,4,6,-,7.6,11.1,10.82,0.279999999999999,33.87,8.34,8.7,0.72,0.007,0.005,0,0.013,0.087,0.006,0.03,0.07,2.8,24,0.7,,
득량만,47,34.5063888888889,127.035833333333,해조류,2011,4,6,-,13,10.76,10.19,0.57,34.19,8.32,9.09,0.3,0.006,0.067,0.003,0.076,0.125,0.018,0.035,0.257,0.7,34.2,1.4,,
완도,43,34.4147222222222,126.9375,어류,2011,4,6,-,18.5,10.26,10.09,0.17,34.08,8.3,9.37,0.37,0.007,0.08,0.003,0.091,0.149,0.019,0.047,0.255,0.54,50,1,,
도암만,59,34.5377777777778,126.785277777778,연안,2011,4,6,-,4,11.61,11.61,0,32.09,8.31,8.21,0.64,0.007,0.001,0.001,0.008,0.09,0.011,0.034,0.213,1.89,46.4,0.9,,
도암만,60,34.5027777777778,126.782222222222,연안,2011,4,6,-,6.1,11.54,11.37,0.17,33.11,8.33,8.44,0.3,0.018,0,0.001,0.02,0.12,0.011,0.047,0.186,2.1,33,0.9,,
도암만,61,34.4522222222222,126.785555555556,연안,2011,4,6,-,12,11.02,10.55,0.469999999999999,33.87,8.32,9.05,0.17,0.013,0.034,0.003,0.016,0.119,0.016,0.033,0.237,0.62,22,0.9,,
완도,51,34.3436111111111,126.628333333333,해조류,2011,4,5,-,3.3,9.84,9.49,0.35,33.94,8.3,8.51,0.39,0.013,0.063,0.003,0.079,0.14,0.017,0.038,0.275,0.57,39,0.7,,
완도,54,34.3005555555556,126.798611111111,해조류,2011,4,5,-,11.8,9.71,9.59,0.120000000000001,34.12,8.29,11.2,1.07,0.01,0.078,0.003,0.091,0.146,0.02,0.035,0.266,0.49,27.2,1.2,,
진도,55,34.1661111111111,126.496666666667,해조류,2011,4,5,-,6.1,10.06,9.56,0.5,33.94,8.31,9.14,1.04,0.016,0.072,0.003,0.076,0.12,0.017,0.023,0.266,0.63,19.2,2.6,,
진도,56,34.3772222222222,126.385,해조류,2011,4,5,-,11.2,10.05,9.23,0.82,33.73,8.27,9.44,0.37,0.008,0.075,0.004,0.013,0.144,0.018,0.035,0.245,0.75,23,1.3,,
진도,57,34.4141666666667,126.453055555556,해조류,2011,4,5,-,8.1,9.7,9.45,0.25,33.58,8.31,9.21,0.86,0.016,0.029,0.002,0.018,0.104,0.013,0.047,0.245,1.85,72,0.5,,
진도,58,34.3191666666667,126.4875,해조류,2011,4,5,-,10.2,9.49,9.37,0.120000000000001,33.83,8.31,9.2,0.22,0.011,0.057,0.003,0.048,0.113,0.017,0.028,0.267,0.65,32.4,0.7,,
완도,42,34.4175,127.079166666667,어류,2011,4,4,-,12.8,10.34,10.28,0.0600000000000005,34.22,8.31,8.77,0.36,0.001,0.062,0.003,0.067,0.152,0.018,0.03,0.251,0.72,22.4,1.2,,
완도,44,34.3472222222222,126.8,어류,2011,4,4,-,11.5,11.16,10.15,1.01,34.05,8.3,8.79,0.26,0.014,0.057,0.003,0.074,0.118,0.019,0.021,0.27,0.53,11.4,1.6,,
완도,45,34.335,126.7525,어류,2011,4,4,-,17.6,10.06,9.99,0.0700000000000003,34.05,8.29,8.86,0.26,0.012,0.059,0.003,0.074,0.114,0.018,0.023,0.26,0.57,16,1.2,,
완도,49,34.3483333333333,126.939444444444,해조류,2011,4,4,-,28.9,10.18,9.76,0.42,34.07,8.28,9.5,0.48,0.013,0.08,0.003,0.096,0.174,0.019,0.048,0.255,0.6,45,0.8,,
완도,50,34.3536111111111,126.758333333333,해조류,2011,4,4,-,5.5,10.32,10.14,0.18,33.99,8.3,8.16,0.2,0.012,0.046,0.002,0.06,0.114,0.018,0.022,0.252,0.61,12.6,1.3,,
완도,52,34.4136111111111,127.001388888889,해조류,2011,4,4,-,16.4,10.05,9.86,0.190000000000001,34.11,8.28,9.04,0.48,0.016,0.073,0.003,0.093,0.189,0.021,0.038,0.266,0.8,34.4,0.9,,
완도,53,34.3472222222222,126.985833333333,해조류,2011,4,4,-,16,10.58,10.03,0.550000000000001,34.2,8.3,8.3,0.44,0.014,0.067,0.003,0.085,0.143,0.019,0.027,0.257,0.56,21.8,1.6,,
곰소만,1,126.588888888889,35.5813888888889,패류,2011,4,1,-,8,10.18,10.05,0.129999999999999,30.48,8.52,11.24,2.64,0.008,0.001,0.001,0.01,0.34,0.001,0.033,0.037,0.43,20.4,0.8,,
곰소만,2,126.589166666667,35.5658333333333,패류,2011,4,1,-,1.2,9.99,9.98,0.0099999999999997,30.49,8.53,11.12,2.56,0.003,0.002,0.001,0.006,0.289,0.001,0.03,0.038,1.03,21.2,1,,
곰소만,3,126.553333333333,35.5766666666667,패류,2011,4,1,-,8.5,9.93,9.89,0.0399999999999992,30.54,8.5,10.52,2.4,0.004,0.005,0.001,0.01,0.239,0.001,0.038,0.028,0.96,65.4,1,,
곰소만,4,126.553055555556,35.5619444444444,패류,2011,4,1,-,3,9.84,9.79,0.0500000000000007,30.5,8.54,10.69,1.97,0.006,0.005,0.001,0.012,0.297,0.001,0.042,0.032,0.81,63.2,0.9,,
곰소만,5,126.525,35.5747222222222,패류,2011,4,1,-,17,9.89,9.49,0.4,30.69,8.53,12.03,1.81,0.011,0.007,0.002,0.02,0.274,0.001,0.032,0.029,0.19,9.2,1.5,,
곰소만,6,126.525833333333,35.5622222222222,연안,2011,4,1,-,2.5,11.38,11.36,0.0200000000000014,30.4,8.5,10.61,2.01,0.002,0.007,0.001,0.01,0.303,0.001,0.031,0.032,1.08,19.2,1,,
곰소만,7,126.523333333333,35.5472222222222,패류,2011,4,1,-,2.5,11.5,11.5,0,30.33,8.52,10.22,1.91,0.001,0.005,0.001,0.007,0.291,0.001,0.031,0.038,0.46,56.2,1,,
곰소만,8,126.486666666667,35.5744444444444,연안,2011,4,1,-,7,10.12,9.03,1.09,30.76,8.53,12.28,1.95,0.008,0.005,0.001,0.014,0.307,0.001,0.032,0.006,0.77,25.6,2,,
곰소만,9,#VALUE!,35.5605555555556,연안,2011,4,1,-,4,9.91,9.71,0.199999999999999,30.64,8.52,11.82,1.59,0.006,0.007,0.001,0.014,0.31,0.001,0.032,0.025,0.93,17.2,1.8,,
곰소만,10,#VALUE!,35.5438888888889,연안,2011,4,1,-,4,9.98,9.96,0.0199999999999996,30.67,8.51,11.66,1.71,0.004,0.005,0.001,0.01,0.321,0.001,0.03,0.028,0.96,66.6,1.5,,
곰소만,11,#VALUE!,35.5716666666667,연안,2011,4,1,-,7,10.39,9.46,0.93,30.72,8.5,11.84,1.87,0.006,0.005,0.001,0.012,0.309,0.001,0.029,0.018,1.15,12.8,1.8,,
곰소만,12,#VALUE!,35.5363888888889,연안,2011,4,1,-,7,10.34,9.41,0.93,30.71,8.51,11.4,1.93,0.002,0.005,0.001,0.008,0.309,0.001,0.028,0.022,1.43,66.2,1.8,,
천수만,1,#VALUE!,36.6088888888889,어류,2011,4,1,-,17,8.8,7.97,0.830000000000001,30.88,8.25,9.69,0.9,0.007,0.043,0.002,0.052,0.278,0.003,0.033,0.082,0.04,5.2,2.1,,
천수만,2,#VALUE!,36.59,패류,2011,4,1,-,14,9.17,7.85,1.32,30.9,8.26,10.04,1.47,0.022,0.015,0.001,0.038,0.279,0.001,0.03,0.072,0.05,10.4,2,,
천수만,3,126.440277777778,36.5897222222222,패류,2011,4,1,-,16,9.42,7.68,1.74,30.91,8.25,9.66,1.05,0.022,0.013,0.001,0.036,0.348,0.001,0.035,0.064,0.21,18,2.6,,
천수만,4,#VALUE!,36.5575,패류,2011,4,1,-,17,8.83,7.56,1.27,30.95,8.27,10.81,0.92,0.018,0.016,0.002,0.036,0.294,0.001,0.029,0.077,0.88,17.8,2.1,,
천수만,5,126.389722222222,#VALUE!,패류,2011,4,1,-,14,8.33,7.6,0.73,30.93,8.26,10.93,1.69,0.005,0.005,0.001,0.011,0.331,0.001,0.031,0.076,0.88,17.6,1.8,,
천수만,6,126.455277777778,#VALUE!,패류,2011,4,1,-,15,8.03,7.2,0.829999999999999,30.97,8.26,11.72,2.16,0.014,0.027,0.001,0.042,0.332,0.001,0.035,0.097,0.78,20.8,2,,
천수만,7,126.404166666667,#VALUE!,어류,2011,4,1,-,21,7.7,7.46,0.24,30.97,8.27,11.38,2.02,0.011,0.06,0.001,0.072,0.322,0.001,0.031,0.108,1.45,5.8,1.8,,
천수만,8,126.472777777778,36.5058333333333,패류,2011,4,1,-,12,8.34,6.95,1.39,31,8.24,12.06,1.37,0.019,0.008,0.001,0.028,0.271,0.001,0.027,0.071,1.67,8.6,2.7,,
천수만,9,126.424722222222,#VALUE!,패류,2011,4,1,-,19,8.08,6.88,1.2,31.01,8.27,12.16,1.61,0.006,0.002,0.001,0.009,0.223,0.001,0.027,0.078,0.99,20.4,1.7,,
천수만,10,#VALUE!,36.4758333333333,패류,2011,4,1,-,16,7.68,6.94,0.739999999999999,31,8.2,12.24,1.23,0.013,0.003,0.001,0.017,0.262,0.001,0.041,0.073,1.15,75.6,1.2,,
천수만,11,126.443333333333,36.455,패류,2011,4,1,-,25,7.15,6.92,0.23,31.02,8.26,12.09,0.74,0.003,0.005,0.001,0.009,0.288,0.001,0.031,0.086,1.45,20.8,2,,
천수만,12,#VALUE!,36.4238888888889,패류,2011,4,1,-,28,6.72,6.61,0.109999999999999,31.04,8.24,12.06,0.97,0.006,0.002,0.001,0.009,0.293,0.001,0.031,0.12,1.31,18.4,1.3,,
천수만,13,126.491944444444,36.4236111111111,패류,2011,4,1,-,13,8.08,7.23,0.85,31,8.15,11.56,1.35,0.001,0.004,0.001,0.006,0.321,0.001,0.032,0.09,1.97,17,1.6,,
천수만,14,126.476388888889,#VALUE!,패류,2011,4,1,-,25,7.18,6.91,0.27,31,8.07,11.93,1.47,0.009,0.003,0.001,0.013,0.278,0.002,0.029,0.09,1.48,12.8,1.3,,
천수만,15,126.421666666667,36.3897222222222,어류,2011,4,1,-,22,6.64,6.68,0.04,31.05,8.23,11.92,1.17,0.006,0.005,0.001,0.012,0.3,0.001,0.03,0.113,1.37,27,1.6,,
천수만,16,126.459722222222,36.3716666666667,연안,2011,4,1,-,28,7.01,6.7,0.31,30.99,7.91,12.16,1.67,0.013,0.011,0.002,0.026,0.382,0.002,0.039,0.102,1.13,18.2,2.1,,
표선,2,33.3041666666667,126.828055555556,마을어장,2011,2,25,-,14,14.8,14.9,0.0999999999999996,34.4,8.23,8.1,0.18,0.008,0.068,0.005,0.081,0.194,0.013,0.019,0.616,2.9,0.8,9,,
표선,3,#VALUE!,126.828333333333,마을어장,2011,2,25,-,19,14.8,14.9,0.0999999999999996,34.47,8.27,8.32,0.22,0.008,0.062,0.005,0.075,0.163,0.012,0.017,0.538,1.9,0.8,9.5,,
표선,4,33.2997222222222,126.828888888889,마을어장,2011,2,25,-,23,14.9,14.9,0,34.49,8.28,8.27,0.14,0.005,0.068,0.005,0.078,0.169,0.011,0.016,0.54,0.9,0.9,9.5,,
여자만,20,34.7841666666667,127.488333333333,패류,2011,2,14,-,8,2.65,2.87,0.22,33.5,8,11.58,1.15,0.01,0,0.001,0.011,0.167,0.01,0.06,0.128,8.45,41.6,0.9,,
여자만,21,34.7644444444444,127.453888888889,패류,2011,2,14,-,4,2.14,2.15,0.0099999999999997,33.27,8.03,11.39,1.02,0.019,0.002,0,0.021,0.159,0.008,0.054,0.092,8.77,44.8,0.7,,
여자만,23,34.765,127.525,패류,2011,2,14,-,5.4,2.17,2.16,0.0099999999999997,32.95,8.01,11.55,1.37,0.018,0.003,0,0.022,0.177,0.011,0.05,0.102,12.79,36,0.5,,
여자만,24,34.7238888888889,127.525277777778,패류,2011,2,14,-,8,2.09,3.18,1.09,33.47,7.97,11,1.79,0.024,0.012,0.002,0.038,0.211,0.011,0.081,0.154,11.96,55.8,0.9,,
